filnavn,sti,aar,avsender,uid,kilde_type,kilde_fil,kilde_uri,antall_tegn,antall_ord
2023_bedriftsnettverket-flo-sj_no-uid_b73242fbbe.txt,høringer/fra-2022/2023_bedriftsnettverket-flo-sj_no-uid_b73242fbbe.txt,2023,Bedriftsnettverket FLO-sjø,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000022_sha256_a05676a9079e76d4a7466234469ba871fc93572fa19e0062afe4c97941b0a540.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=8b05ae81-729a-472d-8f8d-be293094575b,23364,3278
2023_benchmark-holdings_no-uid_726c06fd1e.txt,høringer/fra-2022/2023_benchmark-holdings_no-uid_726c06fd1e.txt,2023,Benchmark Holdings,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000020_sha256_b7ecb5623261258c9bf548e528cc2de4e3a7bd00b00f5dc8d123e176ffc73abf.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=62a35c92-d5ca-4de1-86d3-5cc2f5712f3d,10842,1515
2023_bergen-nringsrad_850ab798-65a0-47e3-b380-60c1f75549db.txt,høringer/fra-2022/2023_bergen-nringsrad_850ab798-65a0-47e3-b380-60c1f75549db.txt,2023,Bergen Næringsråd,850ab798-65a0-47e3-b380-60c1f75549db,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000017_sha256_58687fd8f8c2e3693039bdb98e823b50eefbdf02c06a8edd6266a4f03c35bab2.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=850ab798-65a0-47e3-b380-60c1f75549db,8593,1261
2023_bindal-kommune_no-uid_18a29d16ea.txt,høringer/fra-2022/2023_bindal-kommune_no-uid_18a29d16ea.txt,2023,Bindal kommune,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000019_sha256_5e5dbc5d69ed467dc8df9801f0085a260e0485b2ac905b05a5aed8137bcb9b74.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=2516d6d7-dbbd-4c59-a297-5af35605b5a6,3128,455
2023_biomarint-forum_eedf9f72-fd0c-4e0c-ab65-7bafb29d6ed1.txt,høringer/fra-2022/2023_biomarint-forum_eedf9f72-fd0c-4e0c-ab65-7bafb29d6ed1.txt,2023,Biomarint forum,eedf9f72-fd0c-4e0c-ab65-7bafb29d6ed1,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000018_sha256_e494114cca9cc380f8c37227e1737e01bad5cc8c4745bb0c875480dc404fca3d.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=eedf9f72-fd0c-4e0c-ab65-7bafb29d6ed1,9559,1390
2023_bitastad-as_no-uid_2e501f2419.txt,høringer/fra-2022/2023_bitastad-as_no-uid_2e501f2419.txt,2023,Bitastad AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000021_sha256_ece16009d982c6e36b7db8d61195212eef759b893f75bc485c1d3e3dfb892228.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=6fed67c9-9142-43c1-9486-ef10c51bcd98,10143,1501
2023_bjrnafjorden-kommune_c9e2b5bb-af62-441e-b9e4-1f62793366cf.txt,høringer/fra-2022/2023_bjrnafjorden-kommune_c9e2b5bb-af62-441e-b9e4-1f62793366cf.txt,2023,Bjørnafjorden kommune,c9e2b5bb-af62-441e-b9e4-1f62793366cf,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000017_sha256_561998514d6524500ada9ad0778cb3707f5e4b93197763d1185b1b76c59cae25.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=c9e2b5bb-af62-441e-b9e4-1f62793366cf,3349,465
2023_bjrya-as_0a791994-241b-4484-a36d-c1c0fb452502.txt,høringer/fra-2022/2023_bjrya-as_0a791994-241b-4484-a36d-c1c0fb452502.txt,2023,Bjørøya AS,0a791994-241b-4484-a36d-c1c0fb452502,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000025_sha256_8c2c0c135cd99c9c5c55088ee04469d5a36ac59ee2091ddb3e3d8ee17518f732.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=0a791994-241b-4484-a36d-c1c0fb452502,1345,189
2023_blue-ocean-technology-as_89911a8d-e5db-4a0e-a040-6fc457979fa6.txt,høringer/fra-2022/2023_blue-ocean-technology-as_89911a8d-e5db-4a0e-a040-6fc457979fa6.txt,2023,Blue Ocean Technology AS,89911a8d-e5db-4a0e-a040-6fc457979fa6,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000020_sha256_d800b4bc0dfbd32ca9cfcfc9930236e02d149e108a767094a61270f84a475fed.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=89911a8d-e5db-4a0e-a040-6fc457979fa6,3852,611
2023_bmlo-kommune_no-uid_d803a8e868.txt,høringer/fra-2022/2023_bmlo-kommune_no-uid_d803a8e868.txt,2023,Bømlo kommune,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000029_sha256_9e9f96ccb4a491fbf2c020b67e25736b8548e0d102acf34d6b996b501a480d5b.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=ae958593-a710-46fb-bf35-b2b770c7ebd8,2400,372
2023_bmlo-nringsrad_2223e0c9-dbc3-42b4-a05f-7ae3fdb136c2.txt,høringer/fra-2022/2023_bmlo-nringsrad_2223e0c9-dbc3-42b4-a05f-7ae3fdb136c2.txt,2023,Bømlo Næringsråd,2223e0c9-dbc3-42b4-a05f-7ae3fdb136c2,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000032_sha256_d6941a79f244c58ea801343e660a8b90e51b894e919922467fede3d6c3828003.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=2223e0c9-dbc3-42b4-a05f-7ae3fdb136c2,3779,575
2023_bodregionens-utviklingsselskap-as_d827ab9f-7752-4ab8-ab7e-c8937cb307bd.txt,høringer/fra-2022/2023_bodregionens-utviklingsselskap-as_d827ab9f-7752-4ab8-ab7e-c8937cb307bd.txt,2023,Bodøregionens Utviklingsselskap AS,d827ab9f-7752-4ab8-ab7e-c8937cb307bd,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000021_sha256_a1dd1c23a6ac9d85bf671f811afccaf4ea7ddc42542eff9ea22048c56c26967f.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=d827ab9f-7752-4ab8-ab7e-c8937cb307bd,7823,1135
2023_bokn-kommune_2975e8ff-05b0-4db0-96f5-ba3dff9e8df0.txt,høringer/fra-2022/2023_bokn-kommune_2975e8ff-05b0-4db0-96f5-ba3dff9e8df0.txt,2023,Bokn kommune,2975e8ff-05b0-4db0-96f5-ba3dff9e8df0,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000019_sha256_a172458609108902033e2f0b4f67124386d9e2084d14e1879c737e2803284aad.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=2975e8ff-05b0-4db0-96f5-ba3dff9e8df0,3161,509
2023_bravo-seafood-as_no-uid_09383dbcef.txt,høringer/fra-2022/2023_bravo-seafood-as_no-uid_09383dbcef.txt,2023,Bravo Seafood AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000028_sha256_636406f55a4ac258dcbd92c3fc831e492c9a8454c6c95215775b5704978a5bb5.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=6f161a72-2607-40ff-88eb-a02c849c654a,1145,172
2023_brdr-hukkelberg-as_ad44d2f1-951b-4be0-8966-64085b6d3179.txt,høringer/fra-2022/2023_brdr-hukkelberg-as_ad44d2f1-951b-4be0-8966-64085b6d3179.txt,2023,Brødr. Hukkelberg AS,ad44d2f1-951b-4be0-8966-64085b6d3179,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000027_sha256_d940cd0c169cc69bb5c3b18050588f106e6305f980caade860d2ab8cbfabf833.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=ad44d2f1-951b-4be0-8966-64085b6d3179,3195,534
2023_bremnes-seashore-as_no-uid_9a221c165e.txt,høringer/fra-2022/2023_bremnes-seashore-as_no-uid_9a221c165e.txt,2023,Bremnes Seashore AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000030_sha256_5930841e7d0fa009c15df0b695f3ad614a4cd53620c7a73937231a00b31e69ac.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=f71bce86-e7d9-415a-9fb0-b4c80e8fb9d0,6135,921
2023_bremnes-seashore-as_no-uid_b5e6ea0e6d.txt,høringer/fra-2022/2023_bremnes-seashore-as_no-uid_b5e6ea0e6d.txt,2023,Bremnes Seashore AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000031_sha256_69bd6fd10c47a94b0ec35a53185e09c79f85d306a5229d1b8e8d633d484331a4.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=f9731e71-135a-40ab-9d24-7af365198c39,3795,590
2023_carnegie-as_no-uid_01f46137fd.txt,høringer/fra-2022/2023_carnegie-as_no-uid_01f46137fd.txt,2023,Carnegie AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000024_sha256_fec0f3d07dfd57eebe4c836dddb36ee6d3aa72f0b514054425ba5abb8fbf2f36.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=0c60a874-b2d2-42b5-9dbc-26211d620b9b,39056,5916
2023_cermaq-norway-as_no-uid_c9b6f1688c.txt,høringer/fra-2022/2023_cermaq-norway-as_no-uid_c9b6f1688c.txt,2023,Cermaq Norway AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000026_sha256_38304f706bb29509799782bfd75f38ce33a6afa714ee2fa4495c5002cfe594c1.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=a0881c16-5ae1-4da1-b5b8-cda1fff3f406,32461,4638
2023_cflow-as_no-uid_9cf8170d8e.txt,høringer/fra-2022/2023_cflow-as_no-uid_9cf8170d8e.txt,2023,Cflow AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000025_sha256_80dc29a8619ad50186811f9dd6713b28dee7bc8903887acbfa17fc8a9bb1d35a.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=4a38e054-749e-4f53-84ad-9e9c41581747,5522,828
2023_christian-nordby_4fa5aa41-ae33-4a0b-837e-fff786875dae.txt,høringer/fra-2022/2023_christian-nordby_4fa5aa41-ae33-4a0b-837e-fff786875dae.txt,2023,Christian Nordby,4fa5aa41-ae33-4a0b-837e-fff786875dae,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000033_sha256_9aa9fca3a073e211e4a86c1a2d7a93fdf58d103c8f958c95b830b47f1efd5705.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=4fa5aa41-ae33-4a0b-837e-fff786875dae,2405,375
2023_cnrm-as_no-uid_7b503e4ec5.txt,høringer/fra-2022/2023_cnrm-as_no-uid_7b503e4ec5.txt,2023,CNRM AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000036_sha256_a843ac27a648567c14cf4a93213d1ab329c6c93e1e5650bcf8f8e600f74e472a.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=92ea431b-bfb2-4eba-beb5-5a538845af1c,2452,378
2023_conchilia_no-uid_6e797bbba1.txt,høringer/fra-2022/2023_conchilia_no-uid_6e797bbba1.txt,2023,Conchilia,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000037_sha256_7a5659d27099bb75ddbcdbb99399371eb97bd1eea992f4aedae5b8b2202b9784.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=abe5467e-9101-44d2-a496-c9518833e9ba,6645,1022
2023_den-norske-revisorforening_c3723f22-93f2-48a7-bff5-9aef743215ab.txt,høringer/fra-2022/2023_den-norske-revisorforening_c3723f22-93f2-48a7-bff5-9aef743215ab.txt,2023,Den norske Revisorforening,c3723f22-93f2-48a7-bff5-9aef743215ab,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000034_sha256_09ecca2f6cb2efa51473a844e093e48a6122aeba308fcd6e8707b04b5691c3f3.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=c3723f22-93f2-48a7-bff5-9aef743215ab,2119,318
2023_det-norske-maskinistforbund_497e027c-6b7a-4e4b-b4df-1d4891c0b6c7.txt,høringer/fra-2022/2023_det-norske-maskinistforbund_497e027c-6b7a-4e4b-b4df-1d4891c0b6c7.txt,2023,Det norske maskinistforbund,497e027c-6b7a-4e4b-b4df-1d4891c0b6c7,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000022_sha256_360b43964a53dddbd36f85fa770e42dbbbc6b775be216a8a8d6895942048eb33.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=497e027c-6b7a-4e4b-b4df-1d4891c0b6c7,1565,230
2023_dnb-bank-asa_no-uid_8d83cc6bee.txt,høringer/fra-2022/2023_dnb-bank-asa_no-uid_8d83cc6bee.txt,2023,DNB Bank ASA,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000035_sha256_8c2c4cf13fac54517aad3a843b964a46a1dd28e7ee5c9e459d6aa13efb963c51.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=35bfa9ae-adf6-4147-bfcf-9e41b73176e4,30656,4495
2023_dnna-kommune_54db9bf5-062a-4cd6-ad7b-1a57fac68ad0.txt,høringer/fra-2022/2023_dnna-kommune_54db9bf5-062a-4cd6-ad7b-1a57fac68ad0.txt,2023,Dønna kommune,54db9bf5-062a-4cd6-ad7b-1a57fac68ad0,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000038_sha256_2f28c9a24bc4c08a8bb95a0a2611e1468f476cd7141ca95dba7480c4d0288a9f.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=54db9bf5-062a-4cd6-ad7b-1a57fac68ad0,985,143
2023_dyry-kommune_4655b0e1-73ed-48e9-aebc-f7869e488dc6.txt,høringer/fra-2022/2023_dyry-kommune_4655b0e1-73ed-48e9-aebc-f7869e488dc6.txt,2023,Dyrøy kommune,4655b0e1-73ed-48e9-aebc-f7869e488dc6,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000028_sha256_6e94c174d7773f491cba4adb743daf6f893598bbe3904ccc6462a9af361c93c8.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=4655b0e1-73ed-48e9-aebc-f7869e488dc6,1166,165
2023_econa_5ee12546-c98e-490d-b505-2525b531db51.txt,høringer/fra-2022/2023_econa_5ee12546-c98e-490d-b505-2525b531db51.txt,2023,Econa,5ee12546-c98e-490d-b505-2525b531db51,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000039_sha256_3c01ed3f35b7ee4dd1172ba15bbdff49e9e6d3046b153732bb97890d32bf795b.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=5ee12546-c98e-490d-b505-2525b531db51,1282,183
2023_edelfarmen-as-pdf-437kb_no-uid_27207fb171.txt,høringer/fra-2022/2023_edelfarmen-as-pdf-437kb_no-uid_27207fb171.txt,2023,"Edelfarmen AS (PDF, 437KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000027_sha256_351bc39d329b339853b57af199061b51b53f2f26a7f394aa9155ee1ac893162e.pdf,https://www.regjeringen.no/contentassets/456ce38960ac44e4a3af04b3438d252a/edelfarmen-as.pdf?uid=Edelfarmen_AS,18239,2845
2023_egersund-frp_no-uid_bc2c0aea3e.txt,høringer/fra-2022/2023_egersund-frp_no-uid_bc2c0aea3e.txt,2023,Egersund FrP,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000030_sha256_a0bf3c53f87f723b134eb326606fcd8fd347464d926718641b556e9c8c07fdb8.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=711c2c46-c323-4dbd-8a00-f667fdce7ef6,1658,250
2023_egersund-group-as_no-uid_a2c6c4720a.txt,høringer/fra-2022/2023_egersund-group-as_no-uid_a2c6c4720a.txt,2023,Egersund Group AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000029_sha256_bd4f8ea69e19f02858239f600c9f5de4cb6bf941b30113284e6551aa6c98d46c.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=1ebd7987-f6de-47ca-ba6d-646893e1c04b,5140,775
2023_egil-kristoffersen-snner-as_no-uid_75d666781b.txt,høringer/fra-2022/2023_egil-kristoffersen-snner-as_no-uid_75d666781b.txt,2023,Egil Kristoffersen & sønner AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000035_sha256_cd5d4c24f1bc732514835a6dc863831f59488fc9fea0af54741eafbeed7a53d6.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=7a8de57c-0612-4d78-841c-e7016e014b8d,17594,2735
2023_eide-fjordbruk-as_no-uid_ce5bae4f7c.txt,høringer/fra-2022/2023_eide-fjordbruk-as_no-uid_ce5bae4f7c.txt,2023,Eide Fjordbruk AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000034_sha256_18564a8628e5c924299efbafafb5170e09b95735a58ce469a28cc3b11c9c2870.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=0c0acad1-b390-4237-af72-c01dc45b4009,4650,715
2023_eigersund-kommune_88eefe1c-f0c6-4ce6-9d63-c7de0c2322a3.txt,høringer/fra-2022/2023_eigersund-kommune_88eefe1c-f0c6-4ce6-9d63-c7de0c2322a3.txt,2023,Eigersund kommune,88eefe1c-f0c6-4ce6-9d63-c7de0c2322a3,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000032_sha256_6036d71e2eedfac7458df1ea2bbeacf7f5a447d2aebacaec3bbc6c003acbb70b.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=88eefe1c-f0c6-4ce6-9d63-c7de0c2322a3,4541,693
2023_eivind-riise_114f7676-f61d-4aff-a521-dc67e38dcd0a.txt,høringer/fra-2022/2023_eivind-riise_114f7676-f61d-4aff-a521-dc67e38dcd0a.txt,2023,Eivind Riise,114f7676-f61d-4aff-a521-dc67e38dcd0a,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000031_sha256_62f3b7d00935c8f8ad30975bc9b297c982d66eab143312767633afc931f7f107.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=114f7676-f61d-4aff-a521-dc67e38dcd0a,3090,465
2023_eivind-riise_84421370-f44b-49eb-b8e2-6eb4147050f2.txt,høringer/fra-2022/2023_eivind-riise_84421370-f44b-49eb-b8e2-6eb4147050f2.txt,2023,Eivind Riise,84421370-f44b-49eb-b8e2-6eb4147050f2,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000040_sha256_e7a3a782a2e8bdb05f61a0a165d31c101075cf716acb079b35f11ac64931843e.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=84421370-f44b-49eb-b8e2-6eb4147050f2,4687,782
2023_eivind-riise_9a428a2d-6313-4ae1-8eb0-ff81ae6f6dce.txt,høringer/fra-2022/2023_eivind-riise_9a428a2d-6313-4ae1-8eb0-ff81ae6f6dce.txt,2023,Eivind Riise,9a428a2d-6313-4ae1-8eb0-ff81ae6f6dce,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000041_sha256_2251a95684a9522ec2567972c63c978daf45fea499e1aad7df05863eaa4e4f90.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=9a428a2d-6313-4ae1-8eb0-ff81ae6f6dce,2013,298
2023_eivind-riise_f4ac332f-c10f-45eb-b9f4-d650a6c5fffa.txt,høringer/fra-2022/2023_eivind-riise_f4ac332f-c10f-45eb-b9f4-d650a6c5fffa.txt,2023,Eivind Riise,f4ac332f-c10f-45eb-b9f4-d650a6c5fffa,html,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000033_sha256_8ab9121404b47e9b3414c7452c0b6db1bd18614b91abd5ff0ddc87ac46a40ceb.html,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/?uid=f4ac332f-c10f-45eb-b9f4-d650a6c5fffa,2875,474
2023_elcom-as_no-uid_058f185847.txt,høringer/fra-2022/2023_elcom-as_no-uid_058f185847.txt,2023,ELCOM AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000042_sha256_1d9f3c26420c44eacf5c32e2d1cf5322c3f20b1338e8dc80ea486f5dcefea3b4.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=74e8ca63-4ffc-4038-ae00-24e033baafa3,2411,345
2023_ellingsen-seafood-as_no-uid_3f12e1504c.txt,høringer/fra-2022/2023_ellingsen-seafood-as_no-uid_3f12e1504c.txt,2023,Ellingsen Seafood AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802945-1_0000043_sha256_acf9481c6b55f17e0a8366b5a8ccf1fe7c85727bcf3b0a1e1b3baeeb44b1a9ad.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=c78dfaa1-a219-4606-badd-3cf1757ccada,5722,894
2023_emilsen-fisk-as_no-uid_8e741c0d31.txt,høringer/fra-2022/2023_emilsen-fisk-as_no-uid_8e741c0d31.txt,2023,Emilsen Fisk AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-prop-78-2022-grunnrenteskatt-laks-manual-20260209222706-4c59c2e3-738-20260209222802380-0_0000043_sha256_6f0258419f51cedc1f9fa27739ad8690a9718476871574b7181cce9106d9194d.pdf,https://www.regjeringen.no/no/dokumenter/horing-grunnrenteskatt-pa-havbruk/id2929159/Download/?vedleggId=f20ff041-6f50-4a7e-91cf-78ccca070f29,10032,1538
